0.23535156,0.1
0.2578125,0.1
0.17285156,0.1
0.24902344,0.1
0.25195312,0.1
0.2265625,0.1
0.27929688,0.1
0.15917969,0.1
0.24121094,0.1
0.20605469,0.1
0.27148438,0.1
0.2265625,0.1
0.203125,0.1
0.34179688,0.1
0.21386719,0.1
0.26367188,0.1
0.20410156,0.1
0.33691406,0.1
0.22460938,0.1
0.2998047,0.1
0.27148438,0.1
0.21386719,0.1
0.20117188,0.1
0.23730469,0.1
0.27441406,0.1
0.35546875,0.1
0.3798828,0.1
0.16015625,0.1
0.19433594,0.1
0.25683594,0.1
0.25976562,0.1
0.24121094,0.1
0.25976562,0.1
0.18847656,0.1
0.18652344,0.1
0.25390625,0.1
0.24023438,0.1
0.25683594,0.1
0.22558594,0.1
0.25585938,0.1
0.22265625,0.1
0.296875,0.1
0.22363281,0.1
0.22070312,0.1
0.3076172,0.1
0.32910156,0.1
0.31933594,0.1
0.2734375,0.1
0.34277344,0.1
0.28710938,0.1
0.2861328,0.115
0.27539062,0.115
0.24414062,0.115
0.18261719,0.115
0.21777344,0.115
0.24609375,0.115
0.25097656,0.115
0.24414062,0.115
0.29492188,0.115
0.22167969,0.115
0.21386719,0.115
0.28808594,0.115
0.20410156,0.115
0.2529297,0.115
0.20800781,0.115
0.18261719,0.115
0.20605469,0.115
0.27246094,0.115
0.24121094,0.115
0.3046875,0.115
0.18261719,0.115
0.24511719,0.115
0.26660156,0.115
0.22070312,0.115
0.2265625,0.115
0.25390625,0.115
0.26464844,0.115
0.24902344,0.115
0.25,0.115
0.23339844,0.115
0.34960938,0.115
0.3154297,0.115
0.2578125,0.115
0.25097656,0.115
0.19433594,0.115
0.3173828,0.115
0.23339844,0.115
0.22460938,0.115
0.20507812,0.115
0.25585938,0.115
0.32714844,0.115
0.26367188,0.115
0.2763672,0.115
0.2783203,0.115
0.23925781,0.115
0.30371094,0.115
0.28515625,0.115
0.24511719,0.115
0.24707031,0.115
0.35546875,0.115
0.25097656,0.115
0.27246094,0.115
0.28027344,0.13
0.26953125,0.13
0.20605469,0.13
0.24121094,0.13
0.2265625,0.13
0.2841797,0.13
0.21289062,0.13
0.265625,0.13
0.25097656,0.13
0.22265625,0.13
0.29882812,0.13
0.22167969,0.13
0.24023438,0.13
0.19433594,0.13
0.28222656,0.13
0.3017578,0.13
0.2861328,0.13
0.14453125,0.13
0.24023438,0.13
0.30371094,0.13
0.32910156,0.13
0.28808594,0.13
0.29785156,0.13
0.2265625,0.13
0.31933594,0.13
0.27148438,0.13
0.2861328,0.13
0.2841797,0.13
0.2529297,0.13
0.13085938,0.13
0.23535156,0.13
0.34570312,0.13
0.265625,0.13
0.3232422,0.13
0.2607422,0.13
0.29589844,0.13
0.21582031,0.13
0.18359375,0.13
0.20214844,0.13
0.23242188,0.13
0.29589844,0.13
0.16210938,0.13
0.19628906,0.13
0.25878906,0.13
0.29882812,0.13
0.27246094,0.13
0.33398438,0.13
0.28027344,0.13
0.20800781,0.13
0.296875,0.13
0.22363281,0.13
0.23046875,0.14500000000000002
0.17480469,0.14500000000000002
0.27148438,0.14500000000000002
0.14746094,0.14500000000000002
0.24609375,0.14500000000000002
0.17773438,0.14500000000000002
0.265625,0.14500000000000002
0.20605469,0.14500000000000002
0.22265625,0.14500000000000002
0.20605469,0.14500000000000002
0.24804688,0.14500000000000002
0.26757812,0.14500000000000002
0.21386719,0.14500000000000002
0.21386719,0.14500000000000002
0.20019531,0.14500000000000002
0.22949219,0.14500000000000002
0.29589844,0.14500000000000002
0.13378906,0.14500000000000002
0.17089844,0.14500000000000002
0.14550781,0.14500000000000002
0.14453125,0.14500000000000002
0.18066406,0.14500000000000002
0.3515625,0.14500000000000002
0.18066406,0.14500000000000002
0.15917969,0.14500000000000002
0.2529297,0.14500000000000002
0.18261719,0.14500000000000002
0.22265625,0.14500000000000002
0.29296875,0.14500000000000002
0.34472656,0.14500000000000002
0.109375,0.14500000000000002
0.15429688,0.14500000000000002
0.265625,0.14500000000000002
0.21191406,0.14500000000000002
0.23242188,0.14500000000000002
0.24023438,0.14500000000000002
0.24902344,0.14500000000000002
0.22460938,0.14500000000000002
0.13964844,0.14500000000000002
0.23925781,0.14500000000000002
0.23925781,0.14500000000000002
0.14453125,0.14500000000000002
0.16503906,0.14500000000000002
0.22265625,0.14500000000000002
0.123046875,0.14500000000000002
0.21191406,0.14500000000000002
0.30664062,0.14500000000000002
0.19726562,0.14500000000000002
0.21679688,0.14500000000000002
0.18164062,0.14500000000000002
0.19238281,0.14500000000000002
0.15039062,0.14500000000000002
0.17578125,0.14500000000000002
0.203125,0.14500000000000002
0.15039062,0.14500000000000002
0.23925781,0.14500000000000002
0.19335938,0.14500000000000002
0.25390625,0.14500000000000002
0.18554688,0.14500000000000002
0.28710938,0.14500000000000002
0.24902344,0.14500000000000002
0.34375,0.14500000000000002
0.2841797,0.14500000000000002
0.23535156,0.14500000000000002
0.26171875,0.14500000000000002
0.2705078,0.14500000000000002
0.27246094,0.14500000000000002
0.29589844,0.14500000000000002
0.28320312,0.14500000000000002
0.33984375,0.14500000000000002
0.28125,0.14500000000000002
0.29003906,0.14500000000000002
0.23535156,0.14500000000000002
0.31640625,0.14500000000000002
0.32226562,0.14500000000000002
0.20898438,0.14500000000000002
0.25878906,0.14500000000000002
0.20214844,0.14500000000000002
0.18945312,0.14500000000000002
0.29785156,0.14500000000000002
0.27929688,0.14500000000000002
0.23632812,0.14500000000000002
0.30566406,0.14500000000000002
0.20996094,0.14500000000000002
0.21582031,0.14500000000000002
0.22070312,0.14500000000000002
0.1875,0.14500000000000002
0.20507812,0.14500000000000002
0.3017578,0.14500000000000002
0.19433594,0.14500000000000002
0.20117188,0.14500000000000002
0.22558594,0.14500000000000002
0.19140625,0.14500000000000002
0.34277344,0.14500000000000002
0.25,0.14500000000000002
0.2734375,0.14500000000000002
0.2529297,0.14500000000000002
0.265625,0.14500000000000002
0.24316406,0.14500000000000002
0.29296875,0.14500000000000002
0.24609375,0.14500000000000002
0.21679688,0.14500000000000002
0.28710938,0.14500000000000002
0.296875,0.16000000000000003
0.26171875,0.16000000000000003
0.19140625,0.16000000000000003
0.23242188,0.16000000000000003
0.24023438,0.16000000000000003
0.1953125,0.16000000000000003
0.2109375,0.16000000000000003
0.15820312,0.16000000000000003
0.21289062,0.16000000000000003
0.27734375,0.16000000000000003
0.23925781,0.16000000000000003
0.2705078,0.16000000000000003
0.31152344,0.16000000000000003
